age,job,marital,education,default,balance,housing,duration,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
57,management,married,tertiary,no,3431,yes,73,no,unknown,16,may,1,-1,0,unknown,no
34,management,married,tertiary,no,188,no,399,no,cellular,5,may,1,-1,0,unknown,no
36,blue-collar,single,primary,no,3214,yes,124,no,unknown,16,jun,2,-1,0,unknown,no
30,admin.,married,secondary,no,873,yes,119,no,telephone,12,nov,1,167,3,success,no
32,blue-collar,married,secondary,no,-32,yes,145,no,cellular,12,may,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,1958,yes,124,no,unknown,30,may,3,-1,0,unknown,no
35,admin.,married,secondary,yes,76,no,107,yes,unknown,17,jun,1,-1,0,unknown,no
42,technician,married,secondary,no,1013,no,117,yes,cellular,28,aug,8,-1,0,unknown,no
50,entrepreneur,married,secondary,no,2731,no,111,no,cellular,8,aug,2,-1,0,unknown,no
38,management,married,secondary,no,93,no,515,no,unknown,3,jul,2,-1,0,unknown,no
38,self-employed,married,secondary,no,173,no,205,no,cellular,18,aug,4,-1,0,unknown,no
55,management,married,primary,no,384,no,75,no,telephone,4,feb,1,-1,0,unknown,no
60,housemaid,married,unknown,no,491,no,503,no,cellular,14,aug,4,-1,0,unknown,no
33,management,married,tertiary,no,728,yes,275,no,cellular,13,aug,5,-1,0,unknown,no
30,technician,single,secondary,no,411,yes,948,no,cellular,16,apr,1,-1,0,unknown,no
30,management,single,tertiary,no,265,no,295,no,cellular,25,nov,1,93,3,success,no
51,management,married,tertiary,no,-3,no,79,no,cellular,21,aug,2,-1,0,unknown,no
37,management,married,tertiary,no,586,yes,141,no,cellular,11,jul,2,-1,0,unknown,no
37,blue-collar,married,primary,no,-196,yes,166,no,unknown,26,may,2,-1,0,unknown,no
45,blue-collar,married,primary,no,700,yes,29,no,telephone,13,may,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,-67,no,157,no,cellular,2,feb,1,-1,0,unknown,no
48,management,married,tertiary,no,1600,no,448,no,cellular,18,nov,1,-1,0,unknown,no
42,services,married,secondary,no,508,yes,70,no,unknown,30,may,1,-1,0,unknown,no
49,technician,married,primary,no,486,no,229,no,telephone,7,jul,5,-1,0,unknown,no
36,management,single,tertiary,no,243,yes,160,no,cellular,7,may,2,360,3,failure,no
54,self-employed,married,secondary,no,203,yes,238,no,telephone,7,jul,8,-1,0,unknown,no
52,management,married,tertiary,no,1944,yes,238,no,cellular,15,apr,3,323,2,failure,no
30,management,married,tertiary,no,882,no,102,no,cellular,22,aug,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,2924,no,74,no,cellular,31,jul,2,-1,0,unknown,no
31,unemployed,married,secondary,no,20,no,52,no,telephone,18,nov,1,-1,0,unknown,no
26,admin.,married,secondary,no,1417,yes,60,no,unknown,6,jun,3,-1,0,unknown,no
51,admin.,divorced,secondary,no,340,yes,186,no,unknown,8,may,1,-1,0,unknown,no
34,services,single,secondary,no,4062,yes,29,yes,cellular,15,may,1,-1,0,unknown,no
26,blue-collar,married,primary,no,133,no,57,yes,cellular,25,jul,3,-1,0,unknown,no
32,management,single,tertiary,no,0,yes,107,yes,cellular,17,nov,2,-1,0,unknown,no
38,services,married,secondary,no,8876,no,280,no,cellular,2,feb,1,75,1,failure,no
52,admin.,married,secondary,no,423,yes,139,yes,cellular,20,oct,2,96,7,failure,no
44,management,married,tertiary,no,58,yes,72,no,cellular,14,jul,3,-1,0,unknown,no
31,services,married,secondary,no,5,yes,216,no,unknown,16,may,1,-1,0,unknown,no
38,services,married,primary,no,175,no,132,no,unknown,17,jun,2,-1,0,unknown,no
32,housemaid,married,primary,no,1349,yes,132,no,cellular,7,aug,2,-1,0,unknown,no
41,blue-collar,married,primary,no,6596,yes,88,no,cellular,20,nov,1,-1,0,unknown,no
48,management,married,tertiary,no,1741,yes,40,yes,telephone,18,nov,1,-1,0,unknown,no
29,blue-collar,married,primary,no,25,yes,188,no,unknown,4,jun,2,-1,0,unknown,no
41,management,married,tertiary,no,0,yes,161,no,unknown,13,may,1,-1,0,unknown,no
49,management,married,tertiary,no,4374,yes,68,no,cellular,31,jul,3,-1,0,unknown,no
40,management,married,tertiary,no,16,no,47,yes,cellular,9,feb,4,-1,0,unknown,no
27,management,single,tertiary,no,574,yes,196,no,cellular,18,may,3,-1,0,unknown,no
45,blue-collar,single,secondary,no,615,yes,133,no,cellular,15,may,1,-1,0,unknown,no
48,entrepreneur,divorced,tertiary,no,0,yes,139,yes,unknown,20,jun,1,-1,0,unknown,no
31,services,married,secondary,no,395,no,174,no,cellular,25,jul,3,-1,0,unknown,no
45,blue-collar,married,primary,no,678,no,104,no,cellular,5,aug,3,-1,0,unknown,no
43,housemaid,married,primary,no,25,no,121,no,cellular,12,aug,2,-1,0,unknown,no
31,admin.,single,secondary,no,626,yes,211,no,unknown,21,may,1,-1,0,unknown,no
37,management,married,tertiary,no,165,no,315,no,cellular,24,aug,1,83,1,other,no
38,self-employed,married,secondary,no,746,no,256,no,unknown,20,jun,3,-1,0,unknown,no
29,services,married,secondary,no,376,no,49,yes,telephone,28,jan,3,183,4,failure,no
28,blue-collar,married,primary,no,-55,yes,361,no,unknown,7,may,2,-1,0,unknown,no
55,housemaid,divorced,primary,no,0,no,398,no,unknown,20,jun,2,-1,0,unknown,no
27,technician,divorced,secondary,no,21,yes,336,no,cellular,18,may,1,356,1,failure,no
43,self-employed,married,tertiary,no,3003,no,358,no,cellular,8,aug,3,-1,0,unknown,no
29,management,single,tertiary,no,92,no,101,no,cellular,2,jun,1,92,5,success,no
52,technician,divorced,secondary,no,511,no,98,yes,cellular,20,aug,4,-1,0,unknown,no
33,services,married,primary,no,6904,no,114,no,telephone,20,nov,2,-1,0,unknown,no
27,services,single,secondary,no,795,no,101,no,cellular,6,feb,3,-1,0,unknown,no
27,technician,single,secondary,no,0,no,161,no,cellular,6,feb,1,-1,0,unknown,no
31,management,married,tertiary,no,166,no,392,no,cellular,25,aug,6,-1,0,unknown,no
31,self-employed,married,secondary,no,157,yes,285,no,unknown,19,may,1,-1,0,unknown,no
45,technician,divorced,secondary,no,0,no,64,no,cellular,26,aug,2,-1,0,unknown,no
34,technician,single,secondary,no,0,no,195,no,cellular,28,aug,6,-1,0,unknown,no
48,management,divorced,tertiary,no,174,no,290,no,cellular,6,aug,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1536,yes,41,no,cellular,17,apr,1,301,4,other,no
49,services,married,secondary,no,1114,no,283,no,cellular,17,nov,1,-1,0,unknown,no
55,retired,divorced,tertiary,no,816,no,113,no,cellular,18,nov,3,-1,0,unknown,no
51,management,single,tertiary,no,1202,yes,99,no,cellular,18,nov,1,-1,0,unknown,no
37,management,single,tertiary,no,600,yes,116,no,cellular,17,nov,2,196,1,failure,no
33,technician,divorced,secondary,yes,6,no,239,no,cellular,22,aug,2,-1,0,unknown,no
33,blue-collar,married,unknown,no,2655,yes,195,no,cellular,21,nov,1,-1,0,unknown,no
29,management,single,tertiary,no,499,yes,338,no,cellular,15,may,1,-1,0,unknown,no
57,housemaid,divorced,primary,no,0,no,97,no,unknown,9,jun,1,-1,0,unknown,no
60,retired,married,secondary,no,197,no,1386,no,cellular,7,oct,1,-1,0,unknown,no
51,housemaid,married,primary,no,289,no,97,no,unknown,14,may,5,-1,0,unknown,no
45,technician,single,tertiary,no,5336,no,99,no,unknown,28,may,2,-1,0,unknown,no
45,admin.,married,secondary,no,434,no,76,no,cellular,26,aug,4,-1,0,unknown,no
39,management,married,tertiary,no,691,yes,517,yes,cellular,16,apr,1,255,1,failure,no
25,blue-collar,single,secondary,no,-250,yes,456,no,unknown,13,may,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,3696,yes,635,no,cellular,19,nov,3,170,2,failure,no
34,blue-collar,married,secondary,no,2595,yes,126,yes,cellular,17,apr,1,336,2,other,no
40,unemployed,married,secondary,no,1077,yes,148,yes,cellular,17,nov,2,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,501,yes,12,no,cellular,15,may,5,-1,0,unknown,no
39,technician,single,tertiary,no,21,yes,58,no,unknown,23,may,1,-1,0,unknown,no
38,services,married,secondary,no,797,yes,62,no,cellular,20,apr,4,-1,0,unknown,no
32,services,single,secondary,no,1659,yes,120,no,unknown,30,may,6,-1,0,unknown,no
27,entrepreneur,married,secondary,no,97,yes,13,yes,cellular,18,may,3,-1,0,unknown,no
47,blue-collar,married,primary,no,2,yes,661,yes,cellular,20,nov,4,190,1,failure,no
40,management,married,tertiary,no,384,no,200,no,cellular,20,apr,3,327,2,failure,no
41,technician,married,tertiary,no,63,no,36,no,cellular,25,aug,3,-1,0,unknown,no
40,admin.,married,secondary,no,1327,yes,76,yes,unknown,26,may,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,284,yes,1426,yes,cellular,17,apr,2,318,6,failure,no
45,technician,married,secondary,no,3395,yes,92,no,cellular,18,nov,1,188,1,failure,no
31,services,single,secondary,no,2038,yes,148,no,unknown,20,may,1,-1,0,unknown,no
27,admin.,single,secondary,no,15,no,177,yes,cellular,21,jul,1,-1,0,unknown,no
56,blue-collar,single,secondary,no,1187,yes,47,no,cellular,5,feb,2,-1,0,unknown,no
39,admin.,married,secondary,no,3047,yes,279,no,cellular,11,may,1,370,2,failure,no
52,management,married,tertiary,no,11650,yes,48,no,cellular,17,nov,1,-1,0,unknown,no
58,management,single,tertiary,no,1387,yes,174,no,unknown,5,may,5,-1,0,unknown,no
48,technician,single,tertiary,no,0,no,73,no,unknown,16,jun,4,-1,0,unknown,no
33,blue-collar,single,secondary,no,1387,no,185,no,cellular,5,feb,1,-1,0,unknown,no
38,services,divorced,secondary,no,446,yes,373,no,unknown,18,jun,4,-1,0,unknown,no
42,technician,single,secondary,no,275,no,31,no,cellular,26,aug,8,-1,0,unknown,no
36,management,divorced,secondary,no,1655,yes,155,no,cellular,18,nov,2,-1,0,unknown,no
35,technician,single,secondary,no,196,yes,318,no,cellular,21,nov,1,-1,0,unknown,no
45,technician,single,tertiary,no,0,no,87,no,cellular,22,aug,4,-1,0,unknown,no
51,technician,married,secondary,no,1327,no,21,no,cellular,7,jul,2,-1,0,unknown,no
43,housemaid,married,primary,no,0,yes,152,no,cellular,25,aug,3,-1,0,unknown,no
45,technician,divorced,tertiary,no,206,no,376,no,cellular,13,aug,4,-1,0,unknown,no
30,admin.,single,secondary,no,523,no,136,yes,cellular,12,jun,3,101,1,success,no
40,management,married,tertiary,no,0,no,61,no,cellular,22,aug,4,-1,0,unknown,no
56,services,married,primary,no,444,yes,432,no,unknown,6,jun,1,-1,0,unknown,no
48,management,divorced,tertiary,no,1401,yes,72,no,unknown,20,jun,3,-1,0,unknown,no
32,admin.,married,secondary,no,205,no,197,no,cellular,18,jul,3,-1,0,unknown,no
47,admin.,single,secondary,no,3957,yes,58,no,telephone,11,may,3,334,3,other,no
30,technician,single,secondary,no,9645,no,130,yes,cellular,26,aug,10,-1,0,unknown,no
37,management,married,tertiary,no,620,yes,93,no,cellular,17,nov,3,-1,0,unknown,no
52,blue-collar,single,secondary,no,1541,yes,243,no,unknown,14,may,1,-1,0,unknown,no
49,retired,married,primary,no,-37,no,191,no,unknown,4,jul,2,-1,0,unknown,no
53,management,married,tertiary,no,-601,yes,509,no,unknown,30,may,2,-1,0,unknown,no
53,services,married,secondary,no,197,yes,307,no,cellular,17,apr,1,-1,0,unknown,no
34,technician,divorced,secondary,no,-276,yes,175,no,unknown,29,may,3,-1,0,unknown,no
40,admin.,married,secondary,no,824,yes,359,no,cellular,17,apr,1,-1,0,unknown,no
39,services,married,secondary,no,636,yes,15,no,telephone,12,may,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,19,yes,56,no,cellular,4,feb,1,271,1,other,no
41,blue-collar,married,secondary,no,641,yes,161,no,unknown,13,may,1,-1,0,unknown,no
31,management,single,tertiary,no,2983,yes,153,no,cellular,2,jul,1,-1,0,unknown,no
45,services,divorced,secondary,no,0,yes,173,yes,cellular,21,nov,1,192,1,failure,no
23,admin.,single,secondary,no,252,yes,56,no,cellular,15,may,1,-1,0,unknown,no
51,management,divorced,tertiary,no,119,no,112,no,unknown,5,jun,2,-1,0,unknown,no
34,management,single,tertiary,no,171,yes,191,no,cellular,7,may,1,294,1,failure,no
36,management,married,tertiary,no,0,yes,145,no,unknown,27,may,2,-1,0,unknown,no
42,admin.,divorced,secondary,no,-249,yes,149,no,cellular,14,jul,3,-1,0,unknown,no
33,management,married,tertiary,no,455,yes,122,yes,unknown,29,may,10,-1,0,unknown,no
46,management,married,secondary,no,10,yes,122,no,cellular,29,jul,7,-1,0,unknown,no
37,admin.,married,secondary,no,529,yes,234,no,cellular,16,sep,1,149,2,other,no
33,management,single,tertiary,no,1859,yes,1169,no,cellular,30,jan,4,-1,0,unknown,no
30,admin.,single,secondary,no,613,yes,180,no,cellular,17,apr,2,302,1,failure,no
53,technician,divorced,secondary,no,751,yes,343,no,unknown,16,may,4,-1,0,unknown,no
46,management,married,secondary,no,0,no,38,no,cellular,27,aug,6,-1,0,unknown,no
35,management,married,tertiary,no,1471,yes,236,yes,cellular,13,aug,3,-1,0,unknown,no
36,technician,single,secondary,no,7503,yes,25,no,unknown,4,jun,1,-1,0,unknown,no
46,technician,married,secondary,no,68,yes,87,yes,unknown,16,jun,3,-1,0,unknown,no
31,blue-collar,single,secondary,no,530,no,251,yes,cellular,18,nov,2,-1,0,unknown,no
52,management,married,tertiary,no,1319,yes,113,no,cellular,17,nov,1,-1,0,unknown,no
48,admin.,single,secondary,no,479,yes,533,yes,unknown,18,jun,3,-1,0,unknown,no
45,blue-collar,married,primary,no,360,no,98,no,unknown,20,jun,2,-1,0,unknown,no
36,management,single,tertiary,no,2163,no,317,no,cellular,5,jun,1,-1,0,unknown,no
53,retired,married,primary,no,136,yes,267,no,unknown,6,may,2,-1,0,unknown,no
35,management,married,tertiary,no,-196,yes,216,no,cellular,22,jul,2,-1,0,unknown,no
44,management,married,tertiary,no,4087,yes,457,no,unknown,19,may,5,-1,0,unknown,no
38,management,married,tertiary,no,1354,yes,50,no,cellular,29,jan,2,-1,0,unknown,no
44,blue-collar,married,primary,no,2,no,46,yes,telephone,7,jul,2,-1,0,unknown,no
51,housemaid,married,unknown,no,2337,yes,133,no,cellular,27,may,2,41,5,success,no
32,technician,single,tertiary,no,514,yes,138,yes,cellular,7,may,1,168,1,failure,no
59,blue-collar,married,primary,no,6212,yes,574,no,cellular,5,may,2,-1,0,unknown,no
31,management,single,tertiary,no,424,no,224,yes,cellular,7,aug,2,-1,0,unknown,no
52,management,married,tertiary,no,499,no,115,no,cellular,6,aug,4,-1,0,unknown,no
26,technician,married,tertiary,no,8,yes,262,yes,unknown,13,may,2,-1,0,unknown,no
40,services,married,secondary,no,1305,no,255,no,cellular,22,jul,1,-1,0,unknown,no
35,technician,single,secondary,no,300,yes,338,no,unknown,9,may,4,-1,0,unknown,no
54,admin.,married,primary,no,976,yes,137,no,unknown,3,jun,3,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,2700,no,99,no,cellular,4,feb,3,-1,0,unknown,no
45,self-employed,married,tertiary,no,-497,yes,260,yes,cellular,20,nov,1,-1,0,unknown,no
29,unemployed,single,secondary,no,2424,no,93,no,cellular,6,feb,1,-1,0,unknown,no
49,management,divorced,tertiary,no,-2049,yes,169,no,unknown,30,may,3,-1,0,unknown,no
52,services,married,secondary,no,2081,yes,150,no,unknown,29,may,1,-1,0,unknown,no
52,management,married,secondary,no,189,no,90,no,cellular,22,aug,2,-1,0,unknown,no
47,unemployed,divorced,secondary,no,0,no,127,yes,cellular,30,jan,2,233,8,other,no
33,services,divorced,secondary,no,327,yes,109,no,unknown,7,may,1,-1,0,unknown,no
30,technician,single,secondary,no,426,yes,127,no,telephone,17,nov,4,111,6,failure,no
52,self-employed,divorced,secondary,no,1291,yes,559,no,cellular,19,nov,1,169,2,failure,no
54,management,divorced,tertiary,no,3473,yes,306,no,cellular,12,aug,2,-1,0,unknown,no
59,retired,married,secondary,no,434,yes,63,no,unknown,12,may,3,-1,0,unknown,no
35,management,married,tertiary,no,105,yes,36,no,cellular,6,may,1,365,3,failure,no
29,blue-collar,married,secondary,no,975,yes,265,no,unknown,27,may,2,-1,0,unknown,no
33,technician,single,secondary,no,-479,no,235,no,cellular,7,aug,1,-1,0,unknown,no
32,technician,married,primary,no,62,yes,120,yes,unknown,13,may,1,-1,0,unknown,no
50,blue-collar,married,primary,no,0,no,199,no,unknown,9,jun,4,-1,0,unknown,no
54,entrepreneur,married,secondary,no,0,no,96,no,unknown,9,jun,1,-1,0,unknown,no
49,technician,single,secondary,no,1202,yes,122,no,unknown,18,jun,1,-1,0,unknown,no
39,admin.,single,secondary,no,2854,yes,64,no,unknown,2,jun,1,-1,0,unknown,no
34,management,single,tertiary,no,9,no,439,no,cellular,11,jul,2,-1,0,unknown,no
31,self-employed,single,secondary,no,203,no,177,yes,cellular,19,nov,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,0,yes,249,no,cellular,11,aug,5,-1,0,unknown,no
59,retired,married,secondary,no,2467,no,972,no,cellular,20,nov,2,-1,0,unknown,no
32,technician,married,tertiary,no,3850,yes,63,no,cellular,20,apr,4,-1,0,unknown,no
39,admin.,married,secondary,no,47,yes,143,no,cellular,16,aug,2,371,6,failure,no
54,blue-collar,married,primary,no,1895,yes,345,no,cellular,17,apr,1,-1,0,unknown,no
33,technician,divorced,secondary,no,522,no,559,yes,cellular,7,jul,4,-1,0,unknown,no
59,blue-collar,married,secondary,yes,-918,yes,253,no,unknown,16,jun,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,-193,no,580,no,cellular,18,jul,7,-1,0,unknown,no
48,blue-collar,married,secondary,no,48,yes,144,yes,unknown,29,may,1,-1,0,unknown,no
39,management,married,tertiary,no,0,yes,301,yes,cellular,17,jul,1,-1,0,unknown,no
41,technician,married,secondary,no,201,no,53,yes,cellular,14,jul,8,-1,0,unknown,no
33,admin.,single,secondary,no,598,yes,189,no,unknown,28,may,1,-1,0,unknown,no
37,management,married,primary,no,1506,no,101,no,cellular,2,nov,3,80,3,success,no
30,admin.,married,tertiary,no,26,yes,62,no,cellular,16,apr,1,323,1,failure,no
36,management,married,tertiary,no,1582,no,26,no,telephone,3,feb,2,197,1,failure,no
53,blue-collar,divorced,primary,no,559,no,16,no,telephone,9,feb,5,-1,0,unknown,no
26,admin.,single,secondary,yes,0,yes,157,no,cellular,16,jul,2,-1,0,unknown,no
59,retired,married,primary,no,-411,no,225,no,cellular,29,jan,1,-1,0,unknown,no
44,blue-collar,single,secondary,no,36,yes,712,no,unknown,8,may,1,-1,0,unknown,no
55,unemployed,married,secondary,no,512,no,70,no,cellular,28,jan,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,786,yes,103,yes,unknown,14,may,5,-1,0,unknown,no
41,blue-collar,married,primary,no,3658,yes,268,no,cellular,9,apr,1,330,1,failure,no
28,management,single,tertiary,no,-227,yes,298,no,unknown,4,jun,2,-1,0,unknown,no
40,management,married,tertiary,no,423,yes,134,no,cellular,30,jul,24,-1,0,unknown,no
47,unemployed,divorced,secondary,no,947,no,124,no,cellular,5,feb,2,-1,0,unknown,no
39,services,married,primary,no,324,yes,340,no,cellular,8,may,2,312,4,failure,no
38,blue-collar,married,secondary,no,0,yes,254,no,unknown,9,jun,1,-1,0,unknown,no
37,services,married,secondary,no,1694,yes,404,yes,cellular,29,jan,2,251,6,failure,no
36,blue-collar,married,secondary,no,2894,yes,747,no,cellular,17,jul,1,-1,0,unknown,no
53,management,married,secondary,no,2693,no,140,no,cellular,21,nov,1,-1,0,unknown,no
47,technician,married,secondary,no,644,no,54,no,telephone,28,jan,3,160,13,failure,no
28,management,single,tertiary,no,185,no,651,no,cellular,30,jan,2,-1,0,unknown,no
32,student,single,unknown,no,1583,yes,57,no,unknown,20,may,1,-1,0,unknown,no
25,management,single,tertiary,no,2399,yes,193,no,unknown,3,jun,2,-1,0,unknown,no
39,admin.,married,tertiary,no,1322,yes,157,no,cellular,24,sep,3,486,1,other,no
60,retired,married,secondary,no,194,no,61,yes,cellular,30,jul,5,-1,0,unknown,no
39,admin.,married,secondary,no,1221,no,97,no,unknown,12,jun,1,-1,0,unknown,no
31,admin.,single,secondary,no,-302,yes,235,yes,unknown,27,may,5,-1,0,unknown,no
45,admin.,married,secondary,no,256,no,135,no,cellular,21,nov,2,-1,0,unknown,no
36,technician,single,secondary,yes,0,no,109,yes,cellular,26,aug,14,-1,0,unknown,no
44,services,married,secondary,no,1335,yes,94,no,cellular,30,jul,5,-1,0,unknown,no
33,unemployed,single,secondary,no,682,no,251,no,cellular,5,feb,1,-1,0,unknown,no
31,management,married,tertiary,no,0,no,76,no,cellular,26,aug,2,-1,0,unknown,no
38,admin.,divorced,secondary,no,3834,yes,363,no,cellular,13,apr,2,327,1,failure,no
50,self-employed,married,secondary,no,5312,no,106,no,cellular,23,jul,3,-1,0,unknown,no
40,management,divorced,unknown,no,4095,yes,281,no,cellular,20,apr,1,-1,0,unknown,no
33,technician,married,secondary,no,0,no,78,no,cellular,13,aug,2,-1,0,unknown,no
